id|position|lastName|name|age|Unnamed: 0|gender|country|image|Source|worth|worthChange|realTimeWorth
5245|1981.0|wEST|aLFRED WESt, jr.|75 years old|2032|None|None|https://specials-images.forbesimg.com/imageserve/5a875c0f4bbe6f2652f5cbc2/416x416.jpg?background=000000&cropX1=513&cropX2=2757&cropY1=182&cropY2=2424|Finance and Investments  ==> money management|1.2 BUSD|0.0 millions USD|
6172|1982.0|WU|wu DAOHong|52 years old|2033|M|None|https://specials-images.forbesimg.com/imageserve/5a7d0a5331358e4955acfd18/416x416.jpg?background=000000&cropX1=167&cropX2=2744&cropY1=6&cropY2=2584|Energy  ==> energy services|1.2 BUSD|0.0 millions USD|
3645|1983.0|WU|wu yILIng|68 years old|2034|M|People's Republic of China|https://specials-images.forbesimg.com/imageserve/52fe6d2bf24e45432177784f7e1b8666/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810|Healthcare  ==> pharmaceuticals|1.2 BUSD|0.0 millions USD|
7084|1984.0|xIU|xiU LAIGUI|63 years old|2035|Male|None|https://specials-images.forbesimg.com/imageserve/5a7d1414a7ea431690130e10/416x416.jpg?background=000000&cropX1=11&cropX2=2402&cropY1=394&cropY2=2784|Healthcare  ==> pharmaceuticals|1.2 BUSD|0.0 millions USD|
5692|1985.0|XU|xu XIONG|46 years old|2036|None|None|https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762|Service  ==> driving schools|1.2 BUSD|nan millions USD|
4796|1986.0|XU|xu XUDONG|48 years old|2037|None|China|https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762|Automotive  ==> auto parts|1.2 BUSD|0.0 millions USD|
6705|1987.0|XUE|xue HUA|48 years old|2038|M|None|https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762|Manufacturing  ==> Agribusiness|1.2 BUSD|-0.001 millions USD|
4689|1988.0|yakUNIN|vadiM YAKUNin|55 years old|2039|M|None|https://specials-images.forbesimg.com/imageserve/58a272a9a7ea431f32197514/416x416.jpg?background=000000&cropX1=72&cropX2=744&cropY1=84&cropY2=756|Healthcare  ==> pharmacy|1.2 BUSD|0.0 millions USD|
1543|1989.0|yAN|yan YUDE|57 years old|2040|M|None|https://specials-images.forbesimg.com/imageserve/58a272a9a7ea431f32197514/416x416.jpg?background=000000&cropX1=72&cropX2=744&cropY1=84&cropY2=756|Service  ==> private schools|1.2 BUSD|0.0 millions USD|
8893|1990.0|yANG|yANG Keng|57 years old|2041|Male|None|https://specials-images.forbesimg.com/imageserve/56c74e35e4b062f6b59a1c11/416x416.jpg?background=000000&cropX1=43&cropX2=694&cropY1=139&cropY2=790|Real Estate  ==> real estate|1.2 BUSD|0.0 millions USD|
3358|1991.0|YANG|yang sHAOPENG|60 years old|2042|None|None|https://specials-images.forbesimg.com/imageserve/5a875cf5a7ea43169013b8e5/416x416.jpg?background=000000&cropX1=394&cropX2=2762&cropY1=290&cropY2=2656|Logistics  ==> Shipping|1.2 BUSD|0.0 millions USD|
9330|1992.0|ZHANg|zhang cHENG fei|50 years old|2043|Male|China|https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756|Manufacturing  ==> paper & related products|1.2 BUSD|0.0 millions USD|
6463|1993.0|ZHANg|zHANG JINGZHANg|82 years old|2044|None|People's Republic of China|https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756|Manufacturing  ==> precision machinery|1.2 BUSD|0.001 millions USD|
9642|1994.0|ZHANG|ZHANG KEQIANg|58 years old|2045|M|None|https://specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793|Real Estate  ==> real estate|1.2 BUSD|0.0 millions USD|
1350|1995.0|ZHANg|zHANG XUANNING|48 years old|2046|M|China|https://specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793|Fashion & Retail  ==> retail|1.2 BUSD|0.001 millions USD|
7225|1996.0|ZHANg|zHANG ZHAngsun|61 years old|2047|Male|None|https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541|Real Estate  ==> real estate|1.2 BUSD|0.0 millions USD|
3172|1997.0|zhOU|zhou BAJin|83 years old|2048|Male|None|https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541|Manufacturing  ==> auto parts|1.2 BUSD|0.0 millions USD|
6354|1998.0|zhOU|zhou WEnyu|53 years old|2049|M|None|https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541|Real Estate  ==> real estate|1.2 BUSD|0.0 millions USD|
7546|1999.0|ackMAN|williAM ACKMAN|52 years old|2050|None|None|https://specials-images.forbesimg.com/imageserve/5a9090b4a7ea434a0c2721c1/416x416.jpg?background=000000&cropX1=1835&cropX2=2934&cropY1=500&cropY2=1599|Finance and Investments  ==> hedge funds|1.1 BUSD|0.0 millions USD|
2238|2000.0|adikoESoemo|soegiarto ADikoesoemo|80 years old|2051|M|Indonesia|https://specials-images.forbesimg.com/imageserve/5a19b57ba7ea432f2e740203/416x416.jpg?background=000000&cropX1=237&cropX2=1329&cropY1=112&cropY2=1205|Logistics  ==> chemicals|1.1 BUSD|nan millions USD|
7386|2001.0|agAOGLU|ali ibraHIM AGAOGLu|64 years old|2052|M|None|https://specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/416x416.jpg?background=000000&cropX1=0&cropX2=481&cropY1=44&cropY2=525|Construction & Engineering  ==> construction|1.1 BUSD|nan millions USD|
8292|2002.0|aKIN|HAMDI AKin|63 years old|2053|M|None|https://specials-images.forbesimg.com/imageserve/5a8149384bbe6f2652f5475b/416x416.jpg?background=000000&cropX1=1326&cropX2=2354&cropY1=303&cropY2=1330|Diversified  ==> diversified|1.1 BUSD|0.0 millions USD|
3676|2003.0|aMIN|chirAYU Amin|71 years old|2054|M|None|https://specials-images.forbesimg.com/imageserve/5a7f1762a7ea431690132912/416x416.jpg?background=000000&cropX1=4&cropX2=2251&cropY1=13&cropY2=2258|Healthcare  ==> pharmaceuticals|1.1 BUSD|nan millions USD|
6936|2004.0|AYDINLAR|mehmet AYDINLar|61 years old|2055|M|Turkey|https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045|Healthcare  ==> hospitals|1.1 BUSD|0.0 millions USD|
6772|2005.0|baRILLa|emANUELLA BARilla|51 years old|2056|Female|None|https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045|Food and Beverage  ==> Barilla pasta|1.1 BUSD|0.0 millions USD|
2229|2006.0|bARILla|GUIDO BARILLA|59 years old|2057|M|None|https://specials-images.forbesimg.com/imageserve/5a7f913031358e4955ad1e09/416x416.jpg?background=000000&cropX1=1812&cropX2=4410&cropY1=14&cropY2=2611|Food and Beverage  ==> Barilla pasta|1.1 BUSD|0.0 millions USD|
4178|2007.0|barILLa|luCA BARILla|58 years old|2058|M|None|https://specials-images.forbesimg.com/imageserve/5a7f95bd4bbe6f2652f533b5/416x416.jpg?background=000000&cropX1=218&cropX2=3499&cropY1=0&cropY2=3280|Food and Beverage  ==> Barilla pasta|1.1 BUSD|0.0 millions USD|
6187|2008.0|barILLA|PAOLO BARilla|57 years old|2059|M|None|https://specials-images.forbesimg.com/imageserve/5a7f9c4b31358e4955ad1e84/416x416.jpg?background=000000&cropX1=1162&cropX2=3786&cropY1=6&cropY2=2629|Food and Beverage  ==> Barilla pasta|1.1 BUSD|0.0 millions USD|
1235|2009.0|BASARAN|mehmet RUSTU BAsaran|71 years old|2060|None|None|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Energy  ==> banking, gas|1.1 BUSD|nan millions USD|
1415|2010.0|BROWN|j. hyATT BROWn|80 years old|2061|None|None|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Finance and Investments  ==> insurance|1.1 BUSD|0.0 millions USD|
2815|2011.0|bU|BU YANg||2062|F|None|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Fashion & Retail  ==> retail|1.1 BUSD|0.0 millions USD|
9058|2012.0|busUJIMA|hiDEYUKI BUSUJIMA|65 years old|2063|Male|None|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Gambling & Casinos  ==> pachinko machines|1.1 BUSD|0.0 millions USD|
9824|2013.0|cAI|cai rONGJUn|45 years old|2064|M|China|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Technology  ==> electronic components|1.1 BUSD|nan millions USD|
9229|2014.0|cAI|caI XIAORU|38 years old|2065|M|None|https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613|Technology  ==> electronic components|1.1 BUSD|nan millions USD|
3764|2015.0|caRBALLO|delfin jorgE EZEQUIEL CARBALLO|65 years old|2066|Male|None|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Finance and Investments  ==> banking|1.1 BUSD|nan millions USD|
2012|2016.0|cHEN|chEN JINSHI|55 years old|2067|M|None|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Real Estate  ==> construction, real estate|1.1 BUSD|0.0 millions USD|
4587|2017.0|CHEN|chEN QIXIng|58 years old|2068|M|China|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Technology  ==> electronics components|1.1 BUSD|nan millions USD|
4771|2018.0|chEN|chen sHIliang|54 years old|2069|None|China|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Manufacturing  ==> polyester|1.1 BUSD|0.0 millions USD|
6908|2019.0|chEN|cheN XIAXIn|56 years old|2070|Male|People's Republic of China|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Diversified  ==> industrial machinery|1.1 BUSD|nan millions USD|
1069|2020.0|chiarAVAnond|maNAS CHIARavanond||2071|Male|Thailand|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Diversified  ==> diversified|1.1 BUSD|0.0 millions USD|
1160|2021.0|chIARAVANOND|yupa chiARavanond||2072|F|None|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Diversified  ==> diversified|1.1 BUSD|0.0 millions USD|
2877|2022.0|CHIRAVAnond|PRATHIP CHIRAVanond||2073|Male|None|https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345|Diversified  ==> diversified|1.1 BUSD|0.0 millions USD|
7021|2023.0|CISNEROS|gustavO CIsneros|73 years old|2074|M|None|https://specials-images.forbesimg.com/imageserve/5a8136e6a7ea431690134190/416x416.jpg?background=000000&cropX1=244&cropX2=2233&cropY1=9&cropY2=1996|Media & Entertainment  ==> media|1.1 BUSD|0.0 millions USD|
2559|2024.0|CSANYI|saNDOR Csanyi|65 years old|2075|M|None|https://specials-images.forbesimg.com/imageserve/5a821571a7ea431690135807/416x416.jpg?background=000000&cropX1=544&cropX2=2425&cropY1=120&cropY2=2000|Diversified  ==> finance, real estate|1.1 BUSD|0.0 millions USD|
4156|2025.0|CUI|cui LIJIe|60 years old|2076|F|Hong Kong|https://specials-images.forbesimg.com/imageserve/590cb1d24bbe6f09a17a72d2/416x416.jpg?background=000000&cropX1=1189&cropX2=3189&cropY1=140&cropY2=2140|Gambling & Casinos  ==> gambling|1.1 BUSD|nan millions USD|
4871|2026.0|DANG|DANG YAnbao|45 years old|2077|M|None|https://specials-images.forbesimg.com/imageserve/5a8df6ed31358e4955adff90/416x416.jpg?background=000000&cropX1=548&cropX2=1940&cropY1=74&cropY2=1466|Metals & Mining  ==> coal|1.1 BUSD|0.0 millions USD|
2649|2027.0|dESAI|bhARAT Desai|65 years old|2078|M|None|https://specials-images.forbesimg.com/imageserve/73371aed5d8a47d09f73069801fb7c45/416x416.jpg?background=000000&cropX1=206&cropX2=522&cropY1=60&cropY2=375|Technology  ==> IT consulting|1.1 BUSD|0.0 millions USD|
8157|2028.0|edELMAn|joSEPH EDELMAn|63 years old|2079|M|United States|https://specials-images.forbesimg.com/imageserve/5ad4c0134bbe6f2310f2a13e/416x416.jpg?background=000000&cropX1=629&cropX2=2903&cropY1=206&cropY2=2479|Finance and Investments  ==> hedge funds|1.1 BUSD|0.0 millions USD|
3859|2029.0|EGGEr|wolFGANG EGGER||2080|M|None|https://specials-images.forbesimg.com/imageserve/5a7e5efca7ea4316901324f2/416x416.jpg?background=000000&cropX1=1173&cropX2=3727&cropY1=280&cropY2=2832|Real Estate  ==> real estate|1.1 BUSD|nan millions USD|
5558|2030.0|fILATOV|andrEI FILatov|46 years old|2081|None|Russia|https://specials-images.forbesimg.com/imageserve/5a8094b44bbe6f2652f53d5f/416x416.jpg?background=000000&cropX1=1067&cropX2=3230&cropY1=129&cropY2=2291|Logistics  ==> ports, railway transport|1.1 BUSD|0.0 millions USD|
9314|2031.0|fiREMAN|pauL FIREMAn|74 years old|2082|M|USA|https://specials-images.forbesimg.com/imageserve/5a90acd04bbe6f0fa8266b77/416x416.jpg?background=000000&cropX1=810&cropX2=1341&cropY1=390&cropY2=921|Fashion & Retail  ==> Reebok|1.1 BUSD|0.0 millions USD|
7776|2032.0|flOWERS|j. christopHEr flowers|60 years old|2083|None|None|https://specials-images.forbesimg.com/imageserve/5a90acd04bbe6f0fa8266b77/416x416.jpg?background=000000&cropX1=810&cropX2=1341&cropY1=390&cropY2=921|Finance and Investments  ==> investments|1.1 BUSD|0.0 millions USD|
3414|2033.0|fU|fu KWan|60 years old|2084|M|None|https://specials-images.forbesimg.com/imageserve/562a69d7e4b0ffa7afe6323f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794|Diversified  ==> real estate, diversified|1.1 BUSD|0.0 millions USD|
2686|2034.0|gauTAM|shEELA GAutam|86 years old|2085|None|India|https://specials-images.forbesimg.com/imageserve/562a69d7e4b0ffa7afe6323f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794|Fashion & Retail  ==> mattresses|1.1 BUSD|nan millions USD|
7052|2035.0|hoUSTON|drew HOUSTon|1984|2086|M|United States|https://specials-images.forbesimg.com/imageserve/5a90974e31358e79a28a1fc5/416x416.jpg?background=000000&cropX1=1166&cropX2=3229&cropY1=377&cropY2=2439|Technology  ==> file hosting service|1.1 BUSD|0.0 millions USD|
9571|2036.0|huANg|huANG SHILIN|51 years old|2087|M|None|https://specials-images.forbesimg.com/imageserve/5a90974e31358e79a28a1fc5/416x416.jpg?background=000000&cropX1=1166&cropX2=3229&cropY1=377&cropY2=2439|Energy  ==> storage batteries|1.1 BUSD|0.0 millions USD|
6986|2037.0|hUANG|huang wEN TSAI|64 years old|2088|None|China|https://specials-images.forbesimg.com/imageserve/589d034331358e1a35ab0a6c/416x416.jpg?background=000000&cropX1=63&cropX2=656&cropY1=176&cropY2=769|Real Estate  ==> real estate|1.1 BUSD|0.0 millions USD|
9730|2038.0|ibRAHIm|mohaMMED IBrahim|72 years old|2089|Male|UK|https://specials-images.forbesimg.com/imageserve/5a815f55a7ea4316901342b3/416x416.jpg?background=000000&cropX1=389&cropX2=3040&cropY1=6&cropY2=2656|Telecom  ==> communications|1.1 BUSD|0.0 millions USD|
6939|2039.0|ISHIBAshi|hirOSHI IShibashi|71 years old|2090|M|None|https://specials-images.forbesimg.com/imageserve/2991e29c85e606372b26ff25898bbb8f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=90&cropY2=834|Automotive  ==> tires|1.1 BUSD|0.0 millions USD|
3478|2040.0|JENSEN|bent JEnsen|66 years old|2091|M|None|https://specials-images.forbesimg.com/imageserve/2991e29c85e606372b26ff25898bbb8f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=90&cropY2=834|Manufacturing  ==> electric linear systems|1.1 BUSD|nan millions USD|
5883|2041.0|KAEWBOOTTa|chatcHAI KAEWBOotta|66 years old|2092|Male|None|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> auto loans|1.1 BUSD|nan millions USD|
2669|2042.0|kamPRad|jONAS KAMPRad|52 years old|2093|None|None|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> IKEA|1.1 BUSD|0.0 millions USD|
8393|2043.0|KAMPRad|mathias KAMPRAD|48 years old|2094|M|None|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> IKEA|1.1 BUSD|0.0 millions USD|
9377|2044.0|kaMPRad|PETER KAMPRAD|54 years old|2095|M|Sweden|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> IKEA|1.1 BUSD|0.0 millions USD|
6241|2045.0|kaPUr|madhu KApur||2096|None|None|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> banking|1.1 BUSD|0.0 millions USD|
9179|2046.0|kAYNE|richarD kayne|72 years old|2097|None|None|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Finance and Investments  ==> investments|1.1 BUSD|0.0 millions USD|
1101|2047.0|KOGAn|vladiMIR KOGAn|55 years old|2098|Male|Russia|https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780|Diversified  ==> banking|1.1 BUSD|nan millions USD|
1321|2048.0|kOH|KOH WEE MENG|54 years old|2099|M|Singapore|https://specials-images.forbesimg.com/imageserve/3d6fd5b74280b88dcb6566f2c311f604/416x416.jpg?background=000000&cropX1=174&cropX2=742&cropY1=387&cropY2=956|Real Estate  ==> real estate, hotels|1.1 BUSD|0.001 millions USD|
7705|2049.0|kOO|koo BON-Joon|66 years old|2100|None|None|https://specials-images.forbesimg.com/imageserve/5b15b7704bbe6f74868b9317/416x416.jpg?background=000000&cropX1=103&cropX2=995&cropY1=452&cropY2=1344|Technology  ==> electronics, household products|1.1 BUSD|nan millions USD|
9613|2050.0|lAM|laM LUNG ON|53 years old|2101|None|None|https://specials-images.forbesimg.com/imageserve/589d0b2c31358e1a35ab0acb/416x416.jpg?background=000000&cropX1=21&cropX2=715&cropY1=56&cropY2=751|Real Estate  ==> real estate|1.1 BUSD|0.0 millions USD|
3885|2051.0|larIAn|isaac LARIAN|64 years old|2102|M|United States|https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926|Manufacturing  ==> toys|1.1 BUSD|0.0 millions USD|
8764|2052.0|lauKIEN|FRANK LAUKien|58 years old|2103|M|None|https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926|Manufacturing  ==> scientific equipment|1.1 BUSD|0.0 millions USD|
3516|2053.0|lEE|LEE JOOn-ho|53 years old|2104|M|None|https://specials-images.forbesimg.com/imageserve/11c9f3b833e15a5a02c473886d91a452/416x416.jpg?background=000000&cropX1=77&cropX2=744&cropY1=111&cropY2=778|Technology  ==> online games|1.1 BUSD|0.0 millions USD|
1150|2054.0|LEE|lee saNG-HYUK|47 years old|2105|Male|South Korea|https://specials-images.forbesimg.com/imageserve/5b15b64c31358e612fbb20e7/416x416.jpg?background=000000&cropX1=66&cropX2=1078&cropY1=5&cropY2=1016|Technology  ==> investments|1.1 BUSD|0.0 millions USD|
5128|2055.0|lERNER|nancY LERner|58 years old|2106|F|United States|https://specials-images.forbesimg.com/imageserve/5b15b64c31358e612fbb20e7/416x416.jpg?background=000000&cropX1=66&cropX2=1078&cropY1=5&cropY2=1016|Finance and Investments  ==> banking, credit cards|1.1 BUSD|0.0 millions USD|
5905|2056.0|leRNER|norma LERner|82 years old|2107|F|United States|https://specials-images.forbesimg.com/imageserve/4c5034576f7f8449ebd38eb9eeedcf1c/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=42&cropY2=830|Finance and Investments  ==> banking|1.1 BUSD|0.0 millions USD|
7649|2057.0|lERNER|raNDOLPH LERNEr|56 years old|2108|Male|United States|https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825|Finance and Investments  ==> banking, credit cards|1.1 BUSD|0.0 millions USD|
5850|2058.0|LI|DAVID XUELING Li|45 years old|2109|Male|None|https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825|Technology  ==> live streaming service|1.1 BUSD|0.0 millions USD|
4175|2059.0|LI|li TAN|53 years old|2110|F|None|https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825|Healthcare  ==> pharmaceuticals|1.1 BUSD|0.0 millions USD|
4373|2060.0|lI|li WEIGUo|53 years old|2111|M|None|https://specials-images.forbesimg.com/imageserve/5a8df8614bbe6f2652f62c5c/416x416.jpg?background=000000&cropX1=19&cropX2=2906&cropY1=905&cropY2=3794|Manufacturing  ==> construction materials|1.1 BUSD|nan millions USD|
5681|2061.0|liANG|LIANG FEng|49 years old|2112|Male|China|https://specials-images.forbesimg.com/imageserve/5a7cd10731358e4955acfa22/416x416.jpg?background=000000&cropX1=180&cropX2=1932&cropY1=155&cropY2=1906|Manufacturing  ==> manufacturing|1.1 BUSD|0.0 millions USD|
7290|2062.0|lIANG|liaNG GUANgwei|54 years old|2113|M|China|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Manufacturing  ==> conglomerate|1.1 BUSD|0.0 millions USD|
9018|2063.0|LIANG|liang SHezeng|86 years old|2114|M|None|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Real Estate  ==> real estate|1.1 BUSD|0.0 millions USD|
4016|2064.0|lIAO|lIAO CHAng|52 years old|2115|M|None|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Food and Beverage  ==> wine|1.1 BUSD|0.0 millions USD|
6190|2065.0|lindéN Urnes|jennY LINDÉN URNES|47 years old|2116|Female|Sweden|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Manufacturing  ==> powdered metal|1.1 BUSD|0.0 millions USD|
2438|2066.0|LIU|LIU ZHENDong|47 years old|2117|Male|None|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Service  ==> industrial parks|1.1 BUSD|0.0 millions USD|
1261|2067.0|lIU|LIU ZHIQIang|53 years old|2118|M|People's Republic of China|https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684|Diversified  ==> conglomerate|1.1 BUSD|0.0 millions USD|
5153|2068.0|LU|jonaTHAN lu|49 years old|2119|Male|China|https://specials-images.forbesimg.com/imageserve/5a7cc1184bbe6f2652f50974/416x416.jpg?background=000000&cropX1=1164&cropX2=2583&cropY1=164&cropY2=1582|Technology  ==> e-commerce|1.1 BUSD|0.0 millions USD|
9746|2069.0|mACAULay|william MACAUlay|72 years old|2120|M|None|https://specials-images.forbesimg.com/imageserve/18db999fe5915716ab94c0cb138f19c5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=68&cropY2=812|Energy  ==> energy investments|1.1 BUSD|0.0 millions USD|
3539|2070.0|marTIN|john MARTIn|67 years old|2121|M|None|https://specials-images.forbesimg.com/imageserve/5a90aff34bbe6f0fa8266ba5/416x416.jpg?background=000000&cropX1=0&cropX2=1872&cropY1=147&cropY2=2020|Healthcare  ==> pharmaceuticals|1.1 BUSD|-1.171 millions USD|
1875|2071.0|marTIn|YVES-LOIC MARTin|52 years old|2122|M|France|https://specials-images.forbesimg.com/imageserve/5a90aff34bbe6f0fa8266ba5/416x416.jpg?background=000000&cropX1=0&cropX2=1872&cropY1=147&cropY2=2020|Healthcare  ==> laboratory services|1.1 BUSD|nan millions USD|
6057|2072.0|meHTA|satisH MEHTA|67 years old|2123|M|None|https:http://specials-images.forbesimg.com/imageserve/57dc49a531358e16c589a744/416x416.jpg?background=000000&cropX1=209&cropX2=694&cropY1=118&cropY2=603|Healthcare  ==> pharmaceuticals|1.1 BUSD|0.0 millions USD|
6738|2073.0|mISHIn|nikITA MISHin|46 years old|2124|M|None|https://specials-images.forbesimg.com/imageserve/5a81b89aa7ea431690134a56/416x416.jpg?background=000000&cropX1=3&cropX2=1333&cropY1=71&cropY2=1402|Logistics  ==> ports, railway transport|1.1 BUSD|0.0 millions USD|
